SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
202887,Revolving loans,M,N,Y,1,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.00823,-15677,-602,-8330.0,-4312,,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,15,0,0,0,0,1,1,Industry: type 3,,0.003296734372954709,0.17044612304522816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160455,Cash loans,M,N,N,0,225000.0,611905.5,34299.0,567000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,Municipal apartment,0.010006,-15259,365243,-2426.0,-4457,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,17,1,0,0,1,0,0,XNA,,0.2631435910213423,0.16048893062734468,0.0351,0.0309,0.9831,0.7688,0.0055,0.0,0.1034,0.1042,0.0417,0.0,0.0395,0.0276,0.0,0.0138,0.0357,0.0,0.9831,0.7779,0.0055,0.0,0.069,0.0417,0.0417,0.0,0.0312,0.0216,0.0,0.0146,0.0354,0.0309,0.9831,0.7719,0.0055,0.0,0.1034,0.1042,0.0417,0.0,0.0402,0.0281,0.0,0.013999999999999999,reg oper account,block of flats,0.0206,Wooden,No,0.0,0.0,0.0,0.0,-1484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
125229,Cash loans,F,N,N,0,180000.0,481855.5,47070.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-10218,-1740,-3755.0,-2899,,1,1,0,1,1,0,Security staff,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Security,0.1841535261053085,0.11593826951165415,0.5531646987710016,0.0763,0.0613,0.9771,0.6872,0.0013,0.0,0.1379,0.1667,0.2083,0.0561,0.0588,0.0652,0.0154,0.0119,0.0777,0.0636,0.9772,0.6994,0.0014,0.0,0.1379,0.1667,0.2083,0.0574,0.0643,0.068,0.0156,0.0126,0.077,0.0613,0.9771,0.6914,0.0014,0.0,0.1379,0.1667,0.2083,0.0571,0.0599,0.0664,0.0155,0.0121,reg oper account,block of flats,0.0628,"Stone, brick",No,0.0,0.0,0.0,0.0,-112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
133391,Cash loans,M,Y,N,2,180000.0,435861.0,51858.0,414000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.019101,-19182,-101,-4606.0,-2666,13.0,1,1,0,1,0,0,Managers,4.0,2,2,MONDAY,13,0,0,0,0,1,1,Government,,0.21212616621415425,0.3556387169923543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1412.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
150273,Cash loans,M,N,N,0,202500.0,1267735.5,41026.5,1107000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00496,-16118,-5019,-6336.0,-4220,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.4149829036893867,0.7422630800793723,0.7032033049040319,0.1979,,,,,,,0.3333,,,,0.1287,,,0.2017,,,,,,,0.3333,,,,0.1341,,,0.1999,,,,,,,0.3333,,,,0.131,,,,,0.172,,No,2.0,0.0,1.0,0.0,-1779.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
435935,Cash loans,M,N,Y,0,81000.0,284400.0,22599.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-10871,-4143,-1137.0,-3556,,1,1,1,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Agriculture,,0.4488635533441754,0.8038850611746273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1643.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
257881,Cash loans,F,N,N,2,45000.0,306306.0,16614.0,247500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.002042,-12868,-1214,-748.0,-4824,,1,1,1,1,1,0,Core staff,4.0,3,3,SATURDAY,17,0,0,0,0,0,0,Kindergarten,0.44626143371806415,0.6038067529220318,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-809.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
193590,Cash loans,M,N,N,0,126000.0,352044.0,11569.5,247500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.019101,-12231,-208,-5970.0,-4327,,1,1,0,1,1,0,Sales staff,2.0,2,2,SUNDAY,15,0,0,0,1,1,1,Self-employed,0.3196063741624156,0.3335608976839545,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-412.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
133963,Cash loans,M,N,N,0,112500.0,373140.0,24421.5,337500.0,Children,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-15511,-386,-5960.0,-4822,,1,1,0,1,1,0,Low-skill Laborers,2.0,1,1,MONDAY,19,0,0,0,0,0,0,Other,,0.7676116600202769,,0.10099999999999999,0.0386,0.9781,0.7008,0.1215,0.08,0.0345,0.5417,0.5833,0.0,0.0824,0.0845,0.0,0.0,0.1029,0.04,0.9782,0.7125,0.1226,0.0806,0.0345,0.5417,0.5833,0.0,0.09,0.08800000000000001,0.0,0.0,0.102,0.0386,0.9781,0.7048,0.1223,0.08,0.0345,0.5417,0.5833,0.0,0.0838,0.086,0.0,0.0,reg oper account,block of flats,0.0664,Block,No,0.0,0.0,0.0,0.0,-1179.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
436593,Cash loans,F,N,Y,0,157500.0,598500.0,23319.0,598500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.019101,-11270,-1889,-1975.0,-1384,,1,1,0,1,0,1,Managers,2.0,2,2,WEDNESDAY,13,0,0,0,1,1,0,Business Entity Type 3,0.35438682973905433,0.6727172514966073,0.6161216908872079,0.201,0.0054,0.9796,0.7212,0.0036,0.0,0.069,0.1667,0.0417,0.0333,0.1631,0.0689,0.0039,0.0014,0.2048,0.0056,0.9796,0.7321,0.0036,0.0,0.069,0.1667,0.0417,0.0341,0.1781,0.0717,0.0039,0.0014,0.203,0.0054,0.9796,0.7249,0.0036,0.0,0.069,0.1667,0.0417,0.0339,0.1659,0.0701,0.0039,0.0014,reg oper account,specific housing,0.0788,"Stone, brick",No,0.0,0.0,0.0,0.0,-860.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
201352,Cash loans,F,N,N,0,157500.0,562491.0,26194.5,454500.0,Family,Working,Secondary / secondary special,Married,Municipal apartment,0.007114,-13108,-1860,-5069.0,-1734,,1,1,0,1,1,0,,2.0,2,2,TUESDAY,14,0,0,0,1,1,0,Business Entity Type 3,0.6047143640586813,0.6665493875024545,0.19633396621345675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1289.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0
337895,Cash loans,M,N,N,0,135000.0,225000.0,10039.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.007120000000000001,-10086,-2749,-9074.0,-2539,,1,1,1,1,0,0,Laborers,2.0,2,2,SUNDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.5455696593623808,0.6563250696971354,0.4794489811780563,0.3433,0.1854,0.9886,0.8436,0.4171,0.32,0.2759,0.375,0.4167,0.1495,0.2774,0.3458,0.0116,0.0012,0.3498,0.1924,0.9886,0.8497,0.4209,0.3222,0.2759,0.375,0.4167,0.153,0.303,0.3603,0.0117,0.0012,0.3466,0.1854,0.9886,0.8457,0.4197,0.32,0.2759,0.375,0.4167,0.1521,0.2822,0.35200000000000004,0.0116,0.0012,reg oper spec account,block of flats,0.272,Panel,No,3.0,0.0,3.0,0.0,-1966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
392919,Cash loans,F,N,Y,0,58500.0,299772.0,11430.0,247500.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.005084,-20919,365243,-4497.0,-4456,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.5326582908567448,0.4884551844437485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-348.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
338911,Cash loans,F,N,Y,0,67500.0,127350.0,12532.5,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-19138,-2565,-5795.0,-497,,1,1,0,1,0,0,Cleaning staff,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,Other,,0.32717534027869016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-554.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
425768,Cash loans,F,N,N,0,157500.0,1111500.0,36733.5,1111500.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.035792000000000004,-13071,-1663,-3925.0,-3928,,1,1,0,1,1,0,Cooking staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Restaurant,0.639603247600237,0.5511726323306986,,0.1237,0.1569,0.9881,0.8368,,0.0,0.2759,0.1667,0.0417,0.0276,,0.1218,,0.0109,0.1261,0.1628,0.9881,0.8432,,0.0,0.2759,0.1667,0.0417,0.0283,,0.1269,,0.0115,0.1249,0.1569,0.9881,0.8390000000000001,,0.0,0.2759,0.1667,0.0417,0.0281,,0.124,,0.0111,reg oper account,block of flats,0.0958,Panel,No,9.0,0.0,9.0,0.0,-1350.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
135520,Cash loans,M,N,Y,0,247500.0,225000.0,26833.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-8413,-177,-1859.0,-886,,1,1,0,1,1,0,Laborers,1.0,1,1,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 2,,0.6980935043435761,0.6528965519806539,,,0.997,,,,,,,,,0.4258,,,,,0.997,,,,,,,,,0.4436,,,,,0.997,,,,,,,,,0.4334,,,,,0.3349,,No,0.0,0.0,0.0,0.0,-819.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
397579,Cash loans,F,Y,N,0,135000.0,270000.0,26833.5,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-11717,-340,-5579.0,-823,10.0,1,1,1,1,0,0,,2.0,2,2,SUNDAY,13,0,0,0,0,1,1,Trade: type 7,0.7764322018178346,0.5483363529345057,0.3606125659189888,0.2031,0.0862,0.9836,0.7756,0.0697,0.0,0.4483,0.1667,0.2083,0.0959,0.1639,0.1816,0.0077,0.0156,0.2069,0.0895,0.9836,0.7844,0.0704,0.0,0.4483,0.1667,0.2083,0.0981,0.1791,0.1892,0.0078,0.0165,0.2051,0.0862,0.9836,0.7786,0.0702,0.0,0.4483,0.1667,0.2083,0.0976,0.1667,0.1849,0.0078,0.0159,reg oper account,block of flats,0.1844,Panel,No,11.0,2.0,10.0,1.0,-1440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0
250570,Cash loans,F,N,N,0,225000.0,450000.0,23107.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-20512,365243,-14390.0,-3218,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.3420278293317465,0.2678689358444539,,,0.9767,0.6804,,,0.1379,0.1667,,,,,,,,,0.9767,0.6929,,,0.1379,0.1667,,,,,,,,,0.9767,0.6847,,,0.1379,0.1667,,,,,,,,block of flats,0.0496,,No,0.0,0.0,0.0,0.0,-1328.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
416074,Cash loans,F,N,Y,0,72000.0,258709.5,14980.5,234000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-20925,365243,-2515.0,-4295,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.8814243645780103,0.4463655775744,0.5442347412142162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-969.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
191376,Cash loans,M,N,Y,2,112500.0,225000.0,22252.5,225000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-24688,-1201,-4221.0,-3921,,1,1,0,1,0,0,Security staff,4.0,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4180340658423712,0.6577838002083306,0.0969,,0.9881,,,0.04,0.0345,0.3333,,0.1041,,0.0647,,0.0,0.0987,,0.9881,,,0.0403,0.0345,0.3333,,0.1065,,0.0674,,0.0,0.0978,,0.9881,,,0.04,0.0345,0.3333,,0.1059,,0.0659,,0.0,,block of flats,0.0509,Panel,No,0.0,0.0,0.0,0.0,-814.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
434903,Cash loans,F,N,Y,1,67500.0,239850.0,23494.5,225000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15891,-4381,-4272.0,-2444,,1,1,1,1,1,0,Sales staff,3.0,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,,0.5476972086864886,0.6075573001388961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
441334,Cash loans,M,Y,Y,4,360000.0,497520.0,53581.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-15819,-3664,-3634.0,-3991,3.0,1,1,0,1,1,0,Drivers,6.0,1,1,THURSDAY,18,0,0,0,0,0,0,Other,,0.6274026455582203,,0.2488,0.0717,0.9945,0.9252,0.0,0.24,0.0803,0.8192,0.0,0.0,0.2028,0.247,0.0,0.0458,0.2416,0.0529,0.9945,0.9281,0.0,0.1611,0.0345,0.9583,0.0,0.0,0.2112,0.2327,0.0,0.0353,0.2394,0.0551,0.9945,0.9262,0.0,0.16,0.0345,0.9583,0.0,0.0,0.1967,0.2275,0.0,0.0344,reg oper spec account,block of flats,0.1838,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
358470,Revolving loans,M,Y,Y,0,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-8558,-304,-3395.0,-1223,17.0,1,1,1,1,0,0,Managers,1.0,2,2,TUESDAY,10,0,0,0,1,1,0,Trade: type 2,0.2399308219321171,0.3591017984366932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-741.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
262290,Revolving loans,F,N,Y,0,157500.0,202500.0,10125.0,202500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-11761,-2555,-11368.0,-946,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,0.5635753515778604,0.6385883839883059,,0.0619,0.0195,0.9791,0.7144,0.0061,0.0,0.1379,0.1667,0.0417,0.0494,0.0504,0.0467,0.0,0.0,0.063,0.0202,0.9791,0.7256,0.0062,0.0,0.1379,0.1667,0.0417,0.0505,0.0551,0.0487,0.0,0.0,0.0625,0.0195,0.9791,0.7182,0.0062,0.0,0.1379,0.1667,0.0417,0.0502,0.0513,0.0476,0.0,0.0,reg oper account,block of flats,0.0401,Panel,No,0.0,0.0,0.0,0.0,-1127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
191637,Cash loans,F,N,Y,0,157500.0,1034680.5,37296.0,927000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625,-17162,-2207,-3902.0,-698,,1,1,0,1,1,0,Cleaning staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Construction,0.6333551920408746,0.39026451379202254,0.5460231970049609,0.0598,0.0661,0.9901,0.8640000000000001,0.0328,0.0,0.2069,0.1667,0.2083,0.0868,0.0454,0.0787,0.0154,0.0663,0.0609,0.0686,0.9901,0.8693,0.0331,0.0,0.2069,0.1667,0.2083,0.0887,0.0496,0.08199999999999999,0.0156,0.0702,0.0604,0.0661,0.9901,0.8658,0.033,0.0,0.2069,0.1667,0.2083,0.0883,0.0462,0.0802,0.0155,0.0677,,block of flats,0.0943,"Stone, brick",No,0.0,0.0,0.0,0.0,-599.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
302585,Cash loans,M,Y,N,0,171000.0,706410.0,67203.0,679500.0,Unaccompanied,Commercial associate,Higher education,Separated,Office apartment,0.019101,-16577,-2067,-70.0,-76,1.0,1,1,0,1,0,0,,1.0,2,2,FRIDAY,9,0,0,0,0,0,0,Other,0.4463378872687573,0.7027598928057368,0.7106743858828587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
439428,Cash loans,F,N,Y,0,126000.0,432661.5,16834.5,373500.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175,-22130,365243,-10037.0,-4196,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,,0.7730625484801941,0.2910973802776635,0.2722,0.1814,0.9866,0.8164,0.0521,0.32,0.2759,0.3333,0.375,0.1623,0.2177,0.2753,0.0193,0.161,0.2773,0.1882,0.9866,0.8236,0.0526,0.3222,0.2759,0.3333,0.375,0.166,0.2378,0.2868,0.0195,0.1704,0.2748,0.1814,0.9866,0.8189,0.0525,0.32,0.2759,0.3333,0.375,0.1651,0.2215,0.2803,0.0194,0.1644,reg oper account,block of flats,0.2515,"Stone, brick",No,1.0,0.0,1.0,0.0,-2606.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
306975,Cash loans,F,N,Y,0,126000.0,284400.0,19134.0,225000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.002042,-12596,-1133,-1138.0,-4357,,1,1,0,1,0,0,Core staff,1.0,3,3,MONDAY,12,0,0,0,0,0,0,Kindergarten,0.13211366834643676,0.2763484990664077,0.11319635306222815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,5.0,2.0,-880.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
312921,Cash loans,F,Y,N,0,90000.0,314100.0,13963.5,225000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.01885,-21627,365243,-993.0,-4583,31.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.8251870602696837,0.6981948880376612,0.6610235391308081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1543.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
247964,Cash loans,M,N,Y,0,157500.0,225000.0,24363.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-10750,-357,-4490.0,-3404,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.4945998780018683,0.516347539516981,0.7338145369642702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,-2455.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0
140829,Cash loans,M,Y,Y,0,202500.0,1113840.0,47322.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16322,-5196,-7234.0,-4298,5.0,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,,0.7824654485795093,0.8027454758994178,0.2299,0.1165,0.9896,0.8572,0.0323,0.24,0.2069,0.3333,0.375,0.0878,0.1874,0.2279,0.0,0.0,0.2342,0.1209,0.9896,0.8628,0.0326,0.2417,0.2069,0.3333,0.375,0.0898,0.2048,0.2375,0.0,0.0,0.2321,0.1165,0.9896,0.8591,0.0325,0.24,0.2069,0.3333,0.375,0.0893,0.1907,0.23199999999999998,0.0,0.0,reg oper account,block of flats,0.1969,"Stone, brick",No,3.0,0.0,3.0,0.0,-2703.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,3.0
321426,Cash loans,F,N,N,0,135000.0,900000.0,26316.0,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.019101,-18850,-645,-10158.0,-2402,,1,1,1,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Medicine,,0.6421940600402358,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1669.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,4.0,0.0,0.0,0.0
288587,Cash loans,F,N,Y,1,81000.0,294322.5,14445.0,243000.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.035792000000000004,-14169,-1647,-229.0,-1609,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 1,,0.269910481265417,0.4686596550493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-656.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
